match_id,team,opponent,team_score_innings1,toss,ground,result
8948,India,West Indies,184,bat,Adelaide Oval,1
8949,India,New Zealand,179,bowl,Adelaide Oval,0
8950,South Africa,India,173,bat,Old Trafford,1
8951,South Africa,India,187,bowl,SCG,1
8952,India,Sri Lanka,144,bowl,Gaddafi Stadium,1
8953,Bangladesh,West Indies,155,bowl,Lord's,0
8954,West Indies,India,193,bowl,Dubai International Stadium,0
8955,Afghanistan,New Zealand,178,bowl,Eden Gardens,1
8956,New Zealand,South Africa,150,bat,Wankhede Stadium,0
8957,Afghanistan,Pakistan,193,bowl,Gaddafi Stadium,0
8958,West Indies,Australia,185,bat,Gaddafi Stadium,1
8959,Pakistan,Bangladesh,137,bat,Gaddafi Stadium,0
8960,South Africa,Bangladesh,198,bat,Lord's,1
8961,England,Afghanistan,166,bowl,SCG,0
8962,Bangladesh,West Indies,186,bowl,Adelaide Oval,0
8963,West Indies,Bangladesh,147,bat,SCG,1
8964,England,New Zealand,155,bowl,Lord's,1
8965,Bangladesh,New Zealand,164,bat,Pallekele International Cricket Stadium,0
8966,West Indies,Afghanistan,173,bowl,Lord's,0
8967,Afghanistan,Sri Lanka,133,bat,Dubai International Stadium,0
8968,India,Australia,142,bat,Lord's,1
8969,New Zealand,Pakistan,177,bowl,Wankhede Stadium,0
8970,England,New Zealand,144,bowl,Pallekele International Cricket Stadium,1
8971,South Africa,England,204,bowl,SCG,0
8972,Sri Lanka,New Zealand,183,bat,SCG,0
8973,Pakistan,Bangladesh,214,bat,Eden Gardens,1
8974,Australia,Afghanistan,171,bat,SCG,0
8975,Pakistan,South Africa,153,bat,Old Trafford,0
8976,Sri Lanka,Afghanistan,169,bat,Wankhede Stadium,1
8977,West Indies,New Zealand,157,bat,Adelaide Oval,0
8978,Bangladesh,Australia,141,bowl,Melbourne Cricket Ground,1
8979,South Africa,Afghanistan,132,bat,Gaddafi Stadium,1
8980,Bangladesh,New Zealand,194,bowl,Dubai International Stadium,1
8981,West Indies,Sri Lanka,152,bat,Adelaide Oval,0
8982,West Indies,Pakistan,157,bowl,Pallekele International Cricket Stadium,0
8983,Pakistan,New Zealand,152,bowl,Eden Gardens,1
8984,England,Bangladesh,155,bat,SCG,0
8985,England,Sri Lanka,206,bat,Adelaide Oval,1
8986,Australia,Sri Lanka,168,bat,SCG,1
8987,West Indies,Afghanistan,164,bat,Dubai International Stadium,1
8988,Australia,Bangladesh,203,bat,Gaddafi Stadium,1
8989,India,New Zealand,117,bat,Dubai International Stadium,0
8990,Afghanistan,England,173,bat,SCG,0
8991,West Indies,Sri Lanka,171,bat,Lord's,0
8992,Sri Lanka,Bangladesh,188,bowl,Old Trafford,0
8993,India,Afghanistan,136,bat,Eden Gardens,0
8994,West Indies,Australia,130,bat,SCG,0
8995,Sri Lanka,India,182,bowl,Melbourne Cricket Ground,0
8996,England,New Zealand,174,bat,Pallekele International Cricket Stadium,1
8997,West Indies,Pakistan,126,bat,Wankhede Stadium,0
8998,Afghanistan,India,140,bat,Dubai International Stadium,0
8999,Australia,South Africa,170,bowl,Old Trafford,0
9000,England,South Africa,139,bat,Eden Gardens,0
9001,Australia,Pakistan,168,bat,Lord's,0
9002,South Africa,Afghanistan,226,bat,Adelaide Oval,1
9003,England,Bangladesh,145,bat,Pallekele International Cricket Stadium,0
9004,Bangladesh,India,190,bat,Adelaide Oval,1
9005,New Zealand,South Africa,193,bat,Old Trafford,1
9006,England,Pakistan,157,bowl,Dubai International Stadium,1
9007,India,Pakistan,143,bat,Pallekele International Cricket Stadium,1
9008,Afghanistan,South Africa,144,bat,Melbourne Cricket Ground,0
9009,Bangladesh,Australia,163,bat,Melbourne Cricket Ground,1
9010,South Africa,Afghanistan,146,bat,Wankhede Stadium,1
9011,Afghanistan,West Indies,134,bowl,Wankhede Stadium,1
9012,India,Pakistan,167,bat,Adelaide Oval,1
9013,Australia,New Zealand,199,bat,Melbourne Cricket Ground,1
9014,Afghanistan,South Africa,137,bowl,Pallekele International Cricket Stadium,1
9015,Sri Lanka,India,149,bowl,SCG,1
9016,Australia,Pakistan,168,bowl,Dubai International Stadium,0
9017,South Africa,Afghanistan,146,bat,Lord's,0
9018,South Africa,Afghanistan,113,bat,Melbourne Cricket Ground,0
9019,Bangladesh,Afghanistan,148,bat,Eden Gardens,1
9020,Sri Lanka,Bangladesh,159,bowl,Eden Gardens,0
9021,Afghanistan,South Africa,207,bat,Eden Gardens,1
9022,New Zealand,Australia,202,bat,Dubai International Stadium,1
9023,Sri Lanka,Pakistan,215,bowl,Dubai International Stadium,0
9024,West Indies,Afghanistan,184,bat,Dubai International Stadium,1
9025,Afghanistan,Sri Lanka,156,bat,Dubai International Stadium,0
9026,New Zealand,Afghanistan,162,bat,SCG,0
9027,South Africa,Afghanistan,182,bat,SCG,1
9028,Bangladesh,India,189,bowl,Lord's,1
9029,Bangladesh,India,150,bowl,Lord's,0
9030,Pakistan,West Indies,219,bowl,Eden Gardens,0
9031,England,West Indies,148,bowl,Pallekele International Cricket Stadium,1
9032,Sri Lanka,Australia,191,bowl,Old Trafford,0
9033,Bangladesh,New Zealand,161,bat,SCG,0
9034,England,Bangladesh,171,bat,Wankhede Stadium,1
9035,South Africa,India,157,bowl,Dubai International Stadium,1
9036,India,Pakistan,154,bat,SCG,0
9037,England,Pakistan,163,bat,Melbourne Cricket Ground,1
9038,Bangladesh,Sri Lanka,151,bat,Wankhede Stadium,0
9039,Australia,England,211,bat,Old Trafford,1
9040,Bangladesh,Afghanistan,171,bat,Lord's,0
9041,England,Australia,125,bat,Lord's,0
9042,Bangladesh,Sri Lanka,145,bat,Gaddafi Stadium,0
9043,South Africa,Australia,159,bowl,Lord's,0
9044,England,Sri Lanka,134,bat,Adelaide Oval,0
9045,Afghanistan,India,153,bat,Gaddafi Stadium,0
9046,Pakistan,Australia,139,bat,Lord's,0
9047,New Zealand,Sri Lanka,123,bowl,Eden Gardens,1
9048,New Zealand,Sri Lanka,140,bowl,Pallekele International Cricket Stadium,1
9049,Bangladesh,Australia,140,bat,SCG,1
9050,Pakistan,South Africa,145,bowl,SCG,1
9051,Sri Lanka,Australia,139,bowl,Wankhede Stadium,1
9052,Sri Lanka,England,165,bowl,Lord's,0
9053,Australia,New Zealand,216,bat,Eden Gardens,1
9054,Afghanistan,England,169,bowl,Adelaide Oval,0
9055,Sri Lanka,South Africa,204,bat,Adelaide Oval,1
9056,Australia,South Africa,221,bowl,Old Trafford,0
9057,Afghanistan,India,174,bat,Eden Gardens,0
9058,Pakistan,South Africa,159,bowl,Melbourne Cricket Ground,1
9059,Bangladesh,West Indies,175,bowl,SCG,0
9060,England,Pakistan,202,bat,Wankhede Stadium,1
9061,Pakistan,South Africa,168,bowl,SCG,0
9062,West Indies,Bangladesh,194,bat,Adelaide Oval,1
9063,New Zealand,England,151,bowl,Adelaide Oval,0
9064,Pakistan,India,160,bat,Adelaide Oval,1
9065,South Africa,Bangladesh,173,bat,Gaddafi Stadium,0
9066,Sri Lanka,Afghanistan,155,bat,Pallekele International Cricket Stadium,0
9067,New Zealand,Afghanistan,195,bat,Wankhede Stadium,1
9068,Sri Lanka,Australia,162,bowl,Melbourne Cricket Ground,1
9069,Australia,Pakistan,153,bat,Old Trafford,0
9070,India,Australia,145,bowl,Wankhede Stadium,1
9071,Australia,Sri Lanka,163,bowl,Dubai International Stadium,1
9072,Australia,South Africa,190,bowl,Wankhede Stadium,0
9073,Australia,England,144,bowl,Dubai International Stadium,1
9074,England,Afghanistan,158,bowl,Pallekele International Cricket Stadium,1
9075,New Zealand,England,167,bat,Old Trafford,1
9076,Australia,Sri Lanka,177,bat,Wankhede Stadium,1
9077,Sri Lanka,India,139,bat,Wankhede Stadium,0
9078,Bangladesh,New Zealand,162,bowl,Eden Gardens,1
9079,India,Bangladesh,194,bat,Lord's,1
9080,West Indies,South Africa,122,bat,Gaddafi Stadium,0
9081,West Indies,Bangladesh,219,bat,Wankhede Stadium,1
9082,Afghanistan,Pakistan,158,bowl,Melbourne Cricket Ground,1
9083,England,India,185,bat,Adelaide Oval,1
9084,India,Pakistan,197,bowl,Eden Gardens,0
9085,England,Australia,154,bowl,Melbourne Cricket Ground,1
9086,South Africa,Pakistan,182,bat,Pallekele International Cricket Stadium,1
9087,Pakistan,Australia,153,bowl,Wankhede Stadium,0
9088,Afghanistan,Sri Lanka,146,bat,Melbourne Cricket Ground,0
9089,West Indies,New Zealand,164,bowl,Gaddafi Stadium,1
9090,Bangladesh,India,137,bowl,Wankhede Stadium,1
9091,West Indies,Pakistan,183,bat,Wankhede Stadium,1
9092,Sri Lanka,Bangladesh,137,bat,Wankhede Stadium,0
9093,India,New Zealand,167,bowl,Wankhede Stadium,1
9094,Australia,Sri Lanka,161,bowl,SCG,1
9095,West Indies,Bangladesh,156,bowl,Dubai International Stadium,1
9096,Pakistan,England,177,bat,Gaddafi Stadium,1
9097,Pakistan,West Indies,114,bat,Old Trafford,0
9098,South Africa,India,132,bat,Melbourne Cricket Ground,1
9099,India,New Zealand,183,bat,SCG,1
9100,Sri Lanka,Bangladesh,156,bowl,Eden Gardens,1
9101,South Africa,Bangladesh,177,bowl,Old Trafford,0
9102,Pakistan,England,170,bowl,Melbourne Cricket Ground,1
9103,Bangladesh,Afghanistan,152,bowl,Eden Gardens,0
9104,India,New Zealand,107,bowl,Eden Gardens,1
9105,England,Sri Lanka,147,bat,Pallekele International Cricket Stadium,0
9106,England,Afghanistan,183,bowl,Wankhede Stadium,1
9107,Pakistan,West Indies,182,bat,Dubai International Stadium,1
9108,South Africa,India,176,bowl,Melbourne Cricket Ground,1
9109,Bangladesh,Sri Lanka,169,bat,Dubai International Stadium,1
9110,England,India,135,bat,Gaddafi Stadium,0
9111,Sri Lanka,England,197,bowl,Old Trafford,0
9112,Bangladesh,Pakistan,168,bowl,Adelaide Oval,0
9113,Sri Lanka,West Indies,153,bowl,Gaddafi Stadium,0
9114,Afghanistan,Sri Lanka,136,bowl,Lord's,1
9115,Australia,England,163,bat,Eden Gardens,0
9116,England,New Zealand,184,bowl,Melbourne Cricket Ground,0
9117,Australia,Sri Lanka,116,bowl,Lord's,1
9118,Pakistan,England,147,bat,Adelaide Oval,0
9119,Afghanistan,South Africa,180,bat,Pallekele International Cricket Stadium,1
9120,England,West Indies,183,bat,Eden Gardens,0
9121,New Zealand,Sri Lanka,162,bat,SCG,1
9122,England,West Indies,143,bat,Adelaide Oval,0
9123,England,Pakistan,193,bowl,Eden Gardens,0
9124,Afghanistan,South Africa,155,bowl,Eden Gardens,0
9125,Bangladesh,South Africa,136,bowl,SCG,1
9126,Bangladesh,India,169,bat,Lord's,1
9127,Australia,Sri Lanka,210,bat,Lord's,1
9128,England,West Indies,137,bat,Dubai International Stadium,0
9129,England,Pakistan,156,bowl,Wankhede Stadium,0
9130,England,India,160,bat,Old Trafford,1
9131,Australia,Bangladesh,171,bowl,Pallekele International Cricket Stadium,1
9132,South Africa,India,155,bowl,Adelaide Oval,1
9133,West Indies,India,170,bowl,Old Trafford,0
9134,Afghanistan,Bangladesh,154,bowl,Dubai International Stadium,1
9135,West Indies,Afghanistan,152,bowl,Lord's,0
9136,New Zealand,Australia,209,bowl,SCG,0
9137,England,West Indies,187,bat,Eden Gardens,1
9138,Afghanistan,New Zealand,134,bowl,Melbourne Cricket Ground,1
9139,Pakistan,South Africa,159,bat,Adelaide Oval,1
9140,England,South Africa,175,bowl,Adelaide Oval,0
9141,England,Pakistan,156,bowl,SCG,1
9142,South Africa,West Indies,170,bowl,Melbourne Cricket Ground,1
9143,South Africa,England,138,bowl,Melbourne Cricket Ground,1
9144,Australia,Bangladesh,190,bowl,Pallekele International Cricket Stadium,0
9145,South Africa,Bangladesh,107,bat,SCG,0
9146,Australia,Afghanistan,165,bowl,Melbourne Cricket Ground,1
9147,England,West Indies,154,bowl,Eden Gardens,1
9148,Sri Lanka,South Africa,167,bowl,Pallekele International Cricket Stadium,1
9149,India,England,191,bowl,Eden Gardens,0
9150,Australia,New Zealand,187,bowl,Dubai International Stadium,0
9151,India,Australia,161,bowl,Lord's,1
9152,Sri Lanka,South Africa,177,bowl,Lord's,1
9153,Afghanistan,Sri Lanka,120,bat,Dubai International Stadium,0
9154,Bangladesh,Sri Lanka,122,bowl,Eden Gardens,1
9155,Bangladesh,New Zealand,169,bowl,Eden Gardens,0
9156,West Indies,Pakistan,200,bowl,Eden Gardens,0
9157,Bangladesh,West Indies,155,bowl,Eden Gardens,0
9158,England,Sri Lanka,168,bowl,Melbourne Cricket Ground,0
9159,New Zealand,Afghanistan,134,bat,Pallekele International Cricket Stadium,0
9160,India,Pakistan,191,bat,Old Trafford,1
9161,India,Bangladesh,193,bowl,Pallekele International Cricket Stadium,0
9162,New Zealand,Sri Lanka,182,bowl,Adelaide Oval,1
9163,Afghanistan,Sri Lanka,138,bowl,Eden Gardens,1
9164,Bangladesh,Afghanistan,169,bat,Old Trafford,1
9165,New Zealand,Sri Lanka,133,bat,Pallekele International Cricket Stadium,0
9166,England,Pakistan,157,bat,Dubai International Stadium,1
9167,South Africa,England,179,bowl,Eden Gardens,1
9168,Afghanistan,South Africa,135,bat,Old Trafford,0
9169,England,Afghanistan,202,bowl,Melbourne Cricket Ground,0
9170,Bangladesh,Afghanistan,207,bat,Gaddafi Stadium,1
9171,Australia,England,163,bowl,Wankhede Stadium,0
9172,India,England,131,bowl,SCG,1
9173,West Indies,India,187,bowl,Eden Gardens,1
9174,New Zealand,West Indies,230,bat,SCG,1
9175,West Indies,Bangladesh,156,bowl,Old Trafford,0
9176,Pakistan,West Indies,192,bowl,Melbourne Cricket Ground,0
9177,Bangladesh,England,159,bat,Gaddafi Stadium,0
9178,Afghanistan,Sri Lanka,176,bowl,SCG,0
9179,England,Afghanistan,162,bat,Dubai International Stadium,1
9180,England,Afghanistan,144,bowl,Dubai International Stadium,0
9181,Sri Lanka,Pakistan,128,bowl,Melbourne Cricket Ground,1
9182,South Africa,Afghanistan,158,bowl,Pallekele International Cricket Stadium,0
9183,Afghanistan,India,134,bat,SCG,1
9184,West Indies,India,149,bat,SCG,0
9185,Bangladesh,Pakistan,147,bat,Dubai International Stadium,0
9186,Australia,West Indies,204,bat,Dubai International Stadium,1
9187,England,New Zealand,145,bat,Old Trafford,0
9188,Pakistan,Sri Lanka,163,bat,Old Trafford,0
9189,Australia,England,121,bat,Old Trafford,0
9190,Afghanistan,West Indies,121,bat,Dubai International Stadium,0
9191,India,New Zealand,154,bat,Gaddafi Stadium,0
9192,West Indies,Pakistan,181,bowl,Gaddafi Stadium,0
9193,Bangladesh,New Zealand,141,bowl,Gaddafi Stadium,1
9194,West Indies,Sri Lanka,235,bat,Old Trafford,1
9195,Afghanistan,England,139,bat,Pallekele International Cricket Stadium,0
9196,Sri Lanka,Bangladesh,135,bat,Eden Gardens,0
9197,New Zealand,West Indies,172,bat,Old Trafford,0
9198,New Zealand,West Indies,178,bowl,Gaddafi Stadium,0
9199,England,Pakistan,164,bat,Gaddafi Stadium,0
9200,England,Pakistan,188,bat,Old Trafford,1
9201,Sri Lanka,Bangladesh,177,bat,Melbourne Cricket Ground,1
9202,Pakistan,Sri Lanka,171,bat,Pallekele International Cricket Stadium,0
9203,New Zealand,England,195,bat,SCG,1
9204,South Africa,India,183,bowl,Wankhede Stadium,0
9205,England,South Africa,166,bowl,Eden Gardens,1
9206,West Indies,New Zealand,150,bowl,Gaddafi Stadium,1
9207,Pakistan,Australia,130,bowl,Gaddafi Stadium,1
9208,West Indies,England,191,bowl,Wankhede Stadium,0
9209,India,Sri Lanka,159,bowl,Wankhede Stadium,1
9210,Pakistan,England,168,bat,Melbourne Cricket Ground,0
9211,Pakistan,Bangladesh,190,bowl,Gaddafi Stadium,0
9212,England,India,143,bat,Pallekele International Cricket Stadium,0
9213,New Zealand,Bangladesh,131,bat,Pallekele International Cricket Stadium,0
9214,West Indies,Australia,158,bat,Wankhede Stadium,0
9215,Afghanistan,England,165,bat,Melbourne Cricket Ground,1
9216,England,Bangladesh,137,bowl,Eden Gardens,1
9217,England,New Zealand,162,bat,Gaddafi Stadium,1
9218,England,Pakistan,183,bat,Lord's,1
9219,South Africa,England,164,bat,Adelaide Oval,0
9220,Sri Lanka,India,185,bowl,Melbourne Cricket Ground,0
9221,Pakistan,Afghanistan,128,bat,Melbourne Cricket Ground,0
9222,South Africa,Afghanistan,180,bat,SCG,0
9223,India,England,116,bowl,Dubai International Stadium,1
9224,India,England,150,bat,Pallekele International Cricket Stadium,0
9225,Australia,India,187,bowl,Wankhede Stadium,0
9226,Bangladesh,West Indies,162,bat,Old Trafford,0
9227,Sri Lanka,England,155,bat,Wankhede Stadium,1
9228,Afghanistan,Australia,196,bowl,Old Trafford,1
9229,Bangladesh,Pakistan,148,bat,Gaddafi Stadium,0
9230,England,India,187,bowl,Dubai International Stadium,0
9231,Bangladesh,India,185,bat,Dubai International Stadium,1
9232,Afghanistan,South Africa,157,bowl,Eden Gardens,1
9233,India,Bangladesh,140,bowl,SCG,1
9234,Bangladesh,South Africa,174,bowl,Pallekele International Cricket Stadium,0
9235,Bangladesh,Afghanistan,166,bowl,Melbourne Cricket Ground,1
9236,West Indies,Pakistan,186,bat,Lord's,1
9237,South Africa,Sri Lanka,165,bat,Dubai International Stadium,0
9238,Pakistan,Bangladesh,199,bat,Dubai International Stadium,1
9239,England,Sri Lanka,149,bat,SCG,0
9240,Sri Lanka,India,193,bat,Adelaide Oval,0
9241,Sri Lanka,Pakistan,179,bat,Eden Gardens,1
9242,Sri Lanka,West Indies,123,bowl,Eden Gardens,1
9243,New Zealand,Afghanistan,205,bowl,Gaddafi Stadium,0
9244,New Zealand,South Africa,169,bat,Lord's,1
9245,Bangladesh,Sri Lanka,166,bowl,Gaddafi Stadium,0
9246,West Indies,Pakistan,182,bowl,Eden Gardens,0
9247,Australia,England,155,bat,Wankhede Stadium,0
9248,Sri Lanka,South Africa,115,bowl,SCG,1
9249,Pakistan,New Zealand,151,bowl,Gaddafi Stadium,1
9250,India,England,173,bat,Dubai International Stadium,1
9251,Australia,Pakistan,201,bowl,Lord's,0
9252,India,West Indies,168,bat,Pallekele International Cricket Stadium,0
9253,India,Afghanistan,149,bat,Adelaide Oval,0
9254,New Zealand,England,179,bowl,Gaddafi Stadium,0
9255,Bangladesh,Sri Lanka,154,bowl,Eden Gardens,0
9256,Bangladesh,India,172,bowl,Gaddafi Stadium,0
9257,West Indies,Sri Lanka,172,bat,Wankhede Stadium,1
9258,New Zealand,Afghanistan,151,bat,SCG,1
9259,England,Sri Lanka,177,bat,Melbourne Cricket Ground,1
9260,India,New Zealand,176,bat,Old Trafford,1
9261,Australia,Pakistan,205,bowl,Dubai International Stadium,0
9262,Bangladesh,India,187,bowl,Old Trafford,0
9263,Bangladesh,New Zealand,188,bat,Old Trafford,1
9264,New Zealand,Australia,163,bowl,Old Trafford,0
9265,New Zealand,Bangladesh,211,bowl,Gaddafi Stadium,0
9266,New Zealand,England,216,bowl,SCG,0
9267,Australia,Pakistan,183,bat,Lord's,1
9268,West Indies,Afghanistan,171,bat,Gaddafi Stadium,1
9269,South Africa,Bangladesh,144,bat,Eden Gardens,0
9270,New Zealand,England,154,bat,Gaddafi Stadium,0
9271,Australia,India,139,bat,Wankhede Stadium,0
9272,West Indies,Afghanistan,186,bat,Adelaide Oval,1
9273,New Zealand,West Indies,131,bowl,Melbourne Cricket Ground,1
9274,South Africa,Sri Lanka,176,bowl,SCG,0
9275,Sri Lanka,West Indies,177,bat,Gaddafi Stadium,1
9276,Afghanistan,Pakistan,194,bat,Old Trafford,0
9277,Australia,England,185,bowl,SCG,0
9278,India,Australia,115,bat,Old Trafford,0
9279,New Zealand,Afghanistan,161,bat,Melbourne Cricket Ground,1
9280,England,South Africa,194,bowl,Eden Gardens,0
9281,South Africa,India,184,bat,Lord's,1
9282,Afghanistan,India,171,bowl,Wankhede Stadium,1
9283,England,New Zealand,152,bat,Dubai International Stadium,1
9284,India,Bangladesh,159,bat,Melbourne Cricket Ground,1
9285,New Zealand,Australia,188,bowl,Lord's,0
9286,West Indies,India,164,bowl,Pallekele International Cricket Stadium,0
9287,England,West Indies,96,bat,Eden Gardens,0
9288,Afghanistan,India,159,bat,SCG,1
9289,India,Pakistan,227,bowl,Lord's,0
9290,Pakistan,India,178,bat,SCG,1
9291,New Zealand,Afghanistan,183,bowl,Dubai International Stadium,0
9292,England,India,160,bowl,Dubai International Stadium,1
9293,West Indies,Australia,192,bat,Eden Gardens,1
9294,England,Bangladesh,215,bowl,SCG,0
9295,India,Bangladesh,152,bat,Lord's,0
9296,South Africa,Australia,172,bowl,Wankhede Stadium,0
9297,Pakistan,Afghanistan,177,bowl,Eden Gardens,1
9298,New Zealand,Australia,188,bowl,Pallekele International Cricket Stadium,0
9299,New Zealand,Sri Lanka,177,bat,Old Trafford,1
9300,Pakistan,India,140,bat,Eden Gardens,0
9301,India,West Indies,154,bat,Dubai International Stadium,1
9302,West Indies,Sri Lanka,156,bat,Old Trafford,0
9303,Pakistan,Sri Lanka,179,bowl,Dubai International Stadium,0
9304,India,Pakistan,163,bat,SCG,0
9305,Sri Lanka,England,133,bat,Lord's,0
9306,South Africa,Pakistan,164,bowl,SCG,0
9307,England,Pakistan,156,bowl,Pallekele International Cricket Stadium,1
9308,New Zealand,India,127,bat,Old Trafford,0
9309,England,India,173,bowl,Old Trafford,0
9310,England,South Africa,181,bowl,Gaddafi Stadium,0
9311,Sri Lanka,West Indies,195,bowl,Gaddafi Stadium,0
9312,Afghanistan,Australia,169,bat,Adelaide Oval,1
9313,Bangladesh,West Indies,194,bat,Melbourne Cricket Ground,1
9314,Bangladesh,England,129,bat,Gaddafi Stadium,1
9315,Afghanistan,West Indies,134,bowl,Adelaide Oval,1
9316,Sri Lanka,England,155,bowl,Lord's,0
9317,Sri Lanka,Bangladesh,154,bowl,Dubai International Stadium,1
9318,England,Australia,180,bat,Gaddafi Stadium,1
9319,Sri Lanka,Bangladesh,150,bowl,Adelaide Oval,1
9320,West Indies,Bangladesh,161,bat,Eden Gardens,1
9321,India,South Africa,162,bowl,Adelaide Oval,0
9322,Pakistan,India,174,bowl,Old Trafford,1
9323,West Indies,England,192,bat,Gaddafi Stadium,1
9324,India,South Africa,170,bat,Wankhede Stadium,1
9325,West Indies,Sri Lanka,163,bat,Dubai International Stadium,1
9326,South Africa,New Zealand,122,bowl,Dubai International Stadium,1
